"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atp10a",153.063674104149,2.78927862751358,0.228308602272039,7.83710560928223,4.61050267620729e-15,4.67285196110315e-13
"Atp1a3",60.9152800041526,2.60211897056667,0.448127505921827,3.5751408904727,0.000350039342507136,0.00510598029737666
"Atp4a",1062.9278477881,-1.98559277335556,0.307226402224464,-3.20803409544039,0.00133645653476584,0.0163799663386934
"Atp5e",2752.39446691539,-1.35065989857549,0.121086817617282,-2.89593785249045,0.00378027256456987,0.040429694715993
"Atp5g1",4520.44970872598,-1.57198613438463,0.151402648348798,-3.77791366678671,0.000158147679545613,0.00250775954785457
"Atp5k",1680.60784907485,-1.39777208922259,0.120640340818205,-3.29717312239694,0.000976632822404462,0.0125353770597465
"Atp5l",3519.92802466046,-1.39852223061126,0.125478777271504,-3.1760130220982,0.00149314248477064,0.0180626840721079
"Atp6v1c2",332.983434045099,-2.07744734233377,0.25236341449611,-4.26942766044393,1.95975195158729e-05,0.000389184852030447
"Atp6v1g3",929.723284886842,-1.60946525881317,0.214056176263653,-2.84722108677907,0.00441027216574164,0.0458148347499056
"Atp8b4",46.6880960210406,1.65275290393544,0.2182848260092,2.9903723308185,0.00278637579888128,0.031003581912353
"AU015836",5.70446307109509,2.80356042436656,0.50885327160011,3.54436244203596,0.000393563813027376,0.00563579922886421
"Aunip",36.755115602935,3.43993099715368,0.356559508089015,6.84298396705371,7.75603354430982e-12,4.77013765359661e-10
"Aurka",240.586880117165,2.17799654057724,0.261256043096225,4.50897336810451,6.51420846868027e-06,0.000141268771458819
"Aurkb",217.63911273625,2.61646053984032,0.269974271966706,5.98746142758249,2.13141467868719e-09,9.22402710836284e-08
"Axl",2637.3098924365,2.47375265874387,0.193821435271519,7.60366187918961,2.87866770533128e-14,2.59491331723434e-12
"Azgp1",32.9503463856714,-2.39446786799543,0.389425023404868,-3.58083786142748,0.000342494150643084,0.005010866178556
"B3gnt3",208.407233348479,2.01789054187775,0.198949040859285,5.11633802043655,3.11524570869834e-07,9.11995780636054e-06
"B3gnt9",84.7468054901931,1.63097233066285,0.186085879520492,3.3907587845394,0.000696994169413445,0.00931914077094763
"B430306N03Rik",21.0776177567302,4.43106490969187,0.54294924178562,6.3193106199172,2.62732703032074e-10,1.31777292410523e-08
"B4galnt1",641.85481732175,1.78710131592419,0.155144652959347,5.07333833883681,3.90896572949176e-07,1.11952091705107e-05
"B4galt2",144.247470967932,1.8151545319694,0.158212063726609,5.15229062037895,2.57323846419302e-07,7.58058999971081e-06
"Bank1",15.9287963846096,2.55951651488738,0.333143976424108,4.6812088023529,2.85188279752417e-06,6.6969603124094e-05
"Bard1",67.0264253896503,2.15189502561429,0.247121529800984,4.66124916975849,3.14295941560758e-06,7.27567208623666e-05
"Barx2",4.60949503590591,2.94882058609753,0.595488264996465,3.27264314118617,0.00106546906897903,0.0135159795449408
"Basp1",326.115890892242,3.62841249664791,0.274671505766115,9.56929438063379,1.07637771617889e-21,2.88424993235276e-19
"Batf",20.0166443962425,2.96667930652742,0.295617888321079,6.65277503231251,2.87617660251759e-11,1.63549100354205e-09
"Bbc3",103.775523903146,1.63296814752906,0.16325504784496,3.87717351398636,0.000105676994856704,0.00176981823321232
"BC049352",18.1651273716376,-2.27624473868223,0.272812691093176,-4.67809885811487,2.89546951409698e-06,6.76681949405629e-05
"BC055324",61.0058321643996,1.97106493828913,0.211282444603041,4.59605122476489,4.30572888206235e-06,9.72567698175769e-05
"BC061237",3.65159488731721,3.29613983027831,0.765903260237279,2.99795019747919,0.00271802085702173,0.0303812605624011
"Bcat2",1979.38524532508,-1.63018137903724,0.176006637472962,-3.58044098839197,0.000343014807436079,0.00501473292096946
"Bckdha",3131.62871840015,-1.6716761066918,0.188930655675511,-3.55514622171959,0.000377768940693928,0.00544549613037135
"Bcl2a1a",18.2373034696932,3.32094365879743,0.404180856283637,5.74233940750695,9.33774214817792e-09,3.62411853493072e-07
"Bcl2a1b",101.751810951789,3.7413118276868,0.324712558269571,8.44227227396301,3.11227359130714e-17,4.71931656740768e-15
"Bcl2a1d",26.947358625746,2.9247683432324,0.339484176433728,5.66968500108619,1.43060299439047e-08,5.3815433025523e-07
"Bcl3",278.508414703539,2.73048861070659,0.204666832718547,8.4551492184682,2.78730671293108e-17,4.29311075682244e-15
"Bdh1",1718.8640358957,-2.34406426980226,0.414537877663382,-3.24231956167267,0.00118560998474867,0.014790635785503
"Bean1",6.3801949541121,2.72690992534962,0.576077549822443,2.99770391309622,0.00272021811901644,0.0303884560971334
"Begain",8.08284426174174,2.71278678762776,0.463212377024515,3.69762742228521,0.000217623986626495,0.0033387786685497
"Bgn",7548.89093854707,1.59064851783816,0.179860227744791,3.2839306679643,0.00102370102927188,0.0130623717114073
"Bhmt",298.415191149831,-3.26258565776923,0.617301761876258,-3.6652830066323,0.000247065219272587,0.00373192490671125
"Bhmt2",962.728524152258,-2.87180307646735,0.370199612659159,-5.05619944608292,4.27694048613531e-07,1.21072695874519e-05
"Bin2",107.954247672788,2.74303923369506,0.224146051033883,7.77635486173064,7.46441330873455e-15,7.33725571518375e-13
"Birc3",387.099487616512,1.7326487184326,0.145023621591565,5.05192678538937,4.37375362574301e-07,1.23455980769349e-05
"Birc5",280.940714235599,2.71687823198979,0.315999497373162,5.43316760394191,5.53623619613834e-08,1.9065900745187e-06
"Bmp1",706.846534787514,1.86289628875837,0.163682393154824,5.27177219325093,1.351127191158e-07,4.1752605033557e-06
"Bmp8b",4.76335987772927,2.87366654057756,0.589657780409771,3.17754908495483,0.0014852554641783,0.0179895245416667
"Bok",573.88365318017,1.75952697622174,0.169026073810413,4.49354918504265,7.0045833657647e-06,0.00015123251127784
"Bora",92.680436358759,1.63138225594542,0.178301862541505,3.5410861498906,0.000398483444940911,0.00570082915286288
"Bphl",2514.45402147623,-1.80072114676306,0.225223148635463,-3.5552346710998,0.000377641874928765,0.00544549613037135
"Brca1",162.396956433991,2.57170499797454,0.255193709576604,6.15887045406482,7.32656271871672e-10,3.38805894422737e-08
"Brinp1",10.7481350321416,2.92257997433823,0.415907144708643,4.62261829064048,3.78926601630559e-06,8.64898862834932e-05
"Bsnd",1035.6046330516,-1.80327304740125,0.221511681118957,-3.62632364732889,0.000287484996625084,0.00427967581353369
"Bst1",439.882231665541,2.26763917778876,0.302972231201902,4.18401109817885,2.86410118820563e-05,0.000550340700810318
"Btbd17",5.30515683108305,4.695369568472,0.646851113638851,5.71285956003655,1.11093358910666e-08,4.25263638679363e-07
"Btk",53.5963016853957,3.10502310254785,0.260392565996818,8.08403686368516,6.26573791768378e-16,7.20965290634191e-14
"Bub1",163.24359879439,2.61640002970153,0.327523956110456,4.93521160680046,8.0063905745454e-07,2.12789410365058e-05
"Bub1b",360.420986749539,2.6542725786306,0.249941122374243,6.61864907589563,3.6249623190603e-11,2.02593965494682e-09
"C030006K11Rik",518.278043222068,-1.50161595815753,0.156538351441112,-3.20442852208155,0.00135330888545617,0.0165553940640452
"C1qa",1102.56974270943,2.91298301994551,0.195100793499406,9.8051011768506,1.07039679498226e-22,3.27156745416374e-20
"C1qb",1264.57390945263,3.03228582344233,0.194255232524068,10.4619360674906,1.29188543492536e-25,5.37671723246276e-23
"C1qc",910.15621976767,2.98735873696228,0.18005648949179,11.0374179934953,2.52175632085993e-28,1.40937358263832e-25
"C1qtnf5",362.373334840211,2.27059709737611,0.191628422309162,6.63052527420073,3.34494391783275e-11,1.88018528668754e-09
"C1qtnf6",334.779271283302,2.06694255799382,0.212790987021754,5.01404017588747,5.32988501088659e-07,1.47674051980103e-05
"C3",3481.93396612421,2.84254252615859,0.302889362177118,6.08321967108617,1.17792782603076e-09,5.2606041563899e-08
"C3ar1",280.005929564387,3.90387732097744,0.251198057890902,11.5601105572187,6.56242454808541e-31,4.75435505870736e-28
"C5ar1",149.959596781829,4.45551451772411,0.30549882535789,11.3110566421197,1.15687850942091e-29,7.54323350759415e-27
"C5ar2",21.2050648531468,2.55173605170376,0.287956968445801,5.38877756658919,7.09385378558913e-08,2.35191311694761e-06
"C8g",99.9753527695097,-1.54211700080834,0.178976626254947,-3.0289821199116,0.00245379205105322,0.027938664907248
"Cabcoco1",209.001378068138,-1.80050648135783,0.1953725218925,-4.09733402427132,4.17935627076627e-05,0.000767628056455015
"Cacnb3",276.189756394994,1.72604114714544,0.146700816879566,4.94912818202972,7.4546641695394e-07,1.9975436413748e-05
"Cadm1",363.793653229526,1.68295930292112,0.135165519183507,5.05276276854233,4.35464644304632e-07,1.23094276116227e-05
"Calb1",9703.41354905212,-3.60486073256697,0.552714328211438,-4.7128518288936,2.44273820587594e-06,5.81294428772983e-05
"Calhm5",35.7320007385673,1.75622859115057,0.205668048226389,3.67693765595595,0.000236050701590738,0.00358214722561398
"Calhm6",15.2147745199261,2.29532590856797,0.335379921502429,3.86226433223906,0.000112340917713978,0.00186103208667256
"Calml3",32.3827834103106,2.08963453094549,0.289223987969508,3.7674417623353,0.00016492899922044,0.00260385484564248
"Calml4",1804.53012660496,-1.61277405114057,0.21564370171233,-2.84160421229464,0.00448871788840527,0.0465309012268657
"Camk1d",145.870123233525,1.99233161189073,0.177075905042019,5.60399006095864,2.0947272456627e-08,7.6876096908833e-07
"Capg",1491.24744719779,1.65752780199797,0.214653160930683,3.06321043280747,0.00218976015847913,0.0253005897578324
"Car12",4675.25274929248,-1.69695147173263,0.205028988147551,-3.39928259915648,0.000675628679305697,0.00905824029876542
"Car13",141.106309972896,1.95680713570973,0.19692388586367,4.85876627669293,1.18119471260295e-06,3.03618262460268e-05
"Car14",1513.26321640634,-2.45530017982741,0.300645461064377,-4.84058590033325,1.29456881874154e-06,3.29727352388063e-05
"Car15",1767.58861624289,-1.69796836927752,0.196760356068288,-3.54730182047077,0.000389198440703101,0.00558555443770606
"Car5a",76.3652860944088,-3.15363706105911,0.739861070906088,-2.91086684480048,0.00360427583085381,0.0388020030420096
"Casp1",35.093894468897,2.09814095561763,0.209305951062859,5.24658257465328,1.54946418284112e-07,4.73579201258674e-06
"Casp12",79.3011987481709,1.94508186393905,0.211962002566765,4.45873247324769,8.24457457117579e-06,0.000176639784432387
"Casp14",2.33221656506912,4.43876984457806,0.845607560260079,4.06662618238703,4.76986633095039e-05,0.000865151445916122
"Casp4",53.2370548143611,2.00209283605189,0.234456444548656,4.27411086089351,1.91901541889088e-05,0.000382259273003305
"Cass4",16.7380287654821,2.27300581861018,0.281875669505614,4.51619616848421,6.29603436351957e-06,0.000136840809094229
"Catip",8.31772584403003,2.37596434959763,0.384336320274093,3.58010491596617,0.000343456278936217,0.0050174370965432
"Cav3",8.14051988069761,4.1816416090807,0.669514712441118,4.75216085615223,2.01254158801849e-06,4.89035105630184e-05
"Cavin1",1612.77657454226,1.51293462634207,0.142975399040767,3.58757261587232,0.000333770794280328,0.00490525207131291
"Cbfb",579.082535974291,1.57718171897502,0.137763878300858,4.1896448190471,2.79391427176023e-05,0.000538971963214023
"Cbs",1483.39961605192,-1.52226463535517,0.180952302753949,-2.88620054791633,0.00389923607098097,0.0414301775037799
"Ccdc107",1108.55479247509,-1.72621639618453,0.20197810236697,-3.59552044342451,0.00032374370222881,0.00476280566519487
"Ccdc178",4.08199457826284,3.93679880464362,0.754519054664064,3.8922791763704,9.93068757321377e-05,0.00167172271617586
"Ccdc33",3.73980851717457,4.67636781919973,0.735262204387796,5.00007724762732,5.73073497000636e-07,1.57885784152527e-05
"Ccdc8",93.3246493346253,1.53343767943216,0.174533593315946,3.05636106664298,0.00224041282992277,0.0258248175404357
"Ccdc80",758.53689178839,2.93294732753483,0.232419945143017,8.31661553979549,9.05107550858238e-17,1.22950061127347e-14
"Ccdc88b",127.346221727953,2.46186319992855,0.22256808781623,6.5681617444437,5.09401928260803e-11,2.82277935374209e-09
"Ccl11",10.5040119803226,2.90506525302573,0.485378694405543,3.92490497622464,8.67639803747447e-05,0.00148244938635638
"Ccl12",26.7369534576513,3.87065943631827,0.369274936742308,7.7737727386614,7.61823667399456e-15,7.45101637900038e-13
"Ccl17",8.25659422152885,3.58395978775951,0.613673266157282,4.21064421453427,2.54643507588427e-05,0.000496941079094773
"Ccl2",141.023359407098,5.53220037691133,0.355680978321113,12.7423186876741,3.44016300322094e-37,4.48620190040032e-34
"Ccl20",22.2376847723032,6.6822027371598,0.715447803453686,7.94216253055787,1.98686352132158e-15,2.14723963207577e-13
"Ccl24",21.4213173579345,3.23187869786645,0.570710624300033,3.91070115543024,9.20285800690642e-05,0.00155994025539945
"Ccl3",9.21125389846079,2.31175929337807,0.381388045555375,3.43943474019457,0.000582930307789914,0.00798508385901856
"Ccl5",30.9171064966669,2.28833911562937,0.313105191390293,4.11471655870255,3.87655465631015e-05,0.000718080356364421
"Ccl6",451.008787819717,3.25762993089503,0.368590176085533,6.12504097334144,9.06602734314332e-10,4.13381260744117e-08
"Ccl7",44.8109938072396,6.8581514515968,0.695772657010229,8.41963447768928,3.77660735074163e-17,5.6392531593784e-15
"Ccl8",13.4792022912765,3.47583606024386,0.746557588153233,3.31633634100266,0.000912059894719456,0.0118229314782023
"Ccl9",305.828022674699,4.75696892045903,0.385813844549745,9.73777632278467,2.08057187232813e-22,6.07433826785232e-20
"Ccn1",924.052011003582,2.70328326415957,0.220148398360786,7.7369777697323,1.01807851404298e-14,9.71445551863155e-13
"Ccn4",200.200266674969,2.29322478308706,0.187609237855283,6.89318286173421,5.45576686205581e-12,3.44629113700507e-10
"Ccna2",661.458586370242,2.63175575573934,0.276844404108931,5.89412583935517,3.766700459987e-09,1.57436811320098e-07
"Ccnb1",416.689952643878,2.69195144815039,0.308884065399302,5.47762619597475,4.31069563358453e-08,1.50843501410638e-06
"Ccnb2",354.786554627947,2.36787790167833,0.302775421004157,4.51779704290974,6.2486334213623e-06,0.000135961644444124
"Ccne1",64.1449971657387,2.46010950598901,0.328510435250425,4.44463660606692,8.8040552606726e-06,0.000187803844006561
"Ccne2",81.6999731758637,1.81680170233462,0.27073168102547,3.01701558990349,0.00255276682737597,0.0289141122815873
